CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IB_REGISTER_DATE,CLIENT_CREATE_DATE,HIST_AVG_CA_BALANCE,ts_dt,BALANCE_COVERAGE_RATIO,DAYS_SINCE_LAST_TRANS,DAYS_SINCE_REG,cum_total_count,IS_DORMANT_WAKEUP,IS_LATE_NIGHT,cum_night_count,cum_night_ratio,IS_ANOMALOUS_TIME_ALERT,risk_score
104526,2019-08-22,11,36455338.0,Payment,Credit_card_repayment,2019-01-09,2019-01-04,387027.5725,2019-08-22 11:00:00,94.19312883465962,161.91666666666666,225.45833333333334,1,1,0,0,0.0,0,3.0
649425,2019-12-04,13,10000000.0,Payment,Credit_card_repayment,2019-06-13,2019-06-05,289456.9985714286,2019-12-04 13:00:00,34.5474459039098,174.54166666666666,174.54166666666666,0,1,0,0,0.0,0,3.0
649436,2019-07-22,11,90000000.0,Transfer,Outside_bank,2019-02-14,2019-02-14,3176003.5063636363,2019-07-22 11:00:00,28.337500200924552,158.45833333333334,158.45833333333334,0,1,0,0,0.0,0,3.0
650783,2019-09-13,0,20000000.0,Transfer,Within_bank,2019-06-04,2019-05-27,1380388.74,2019-09-13 00:00:00,14.488672227111264,0.041666666666666664,101.0,64,0,1,3,0.04687499267578239,1,3.0
650886,2019-09-27,17,10800000.0,Transfer,Within_bank,2019-05-14,2019-04-24,804036.488,2019-09-27 17:00:00,13.432226224869634,136.70833333333334,136.70833333333334,0,1,0,0,0.0,0,3.0
653428,2019-10-21,9,239000000.0,Transfer,Outside_bank,2019-07-01,2019-07-01,12300755.479999999,2019-10-21 09:00:00,19.429700914582014,112.375,112.375,0,1,0,0,0.0,0,3.0
33071,2019-11-01,9,13300000.0,Payment,Credit_card_repayment,2019-05-13,2019-05-13,862987.09625,2019-11-01 09:00:00,15.411586172770525,172.375,172.375,0,1,0,0,0.0,0,3.0
654404,2019-07-23,16,11508628.0,Payment,Credit_card_repayment,2019-01-31,2019-01-25,910879.2016666667,2019-07-23 16:00:00,12.634636929700367,173.66666666666666,173.66666666666666,0,1,0,0,0.0,0,3.0
200196,2019-10-25,20,14900000.0,Payment,Credit_card_repayment,2019-04-11,2019-04-11,235483.87,2019-10-25 20:00:00,63.27397286008278,197.83333333333334,197.83333333333334,0,1,0,0,0.0,0,3.0
657045,2019-12-25,15,12000000.0,Transfer,Outside_bank,2019-08-23,2019-07-24,553080.0466666666,2019-12-25 15:00:00,21.696678576826802,124.625,124.625,0,1,0,0,0.0,0,3.0
311848,2019-11-01,14,22100000.0,Transfer,Outside_bank,2019-05-10,2019-03-14,378195.1655555556,2019-11-01 14:00:00,58.43543760521505,175.58333333333334,175.58333333333334,0,1,0,0,0.0,0,3.0
660059,2019-12-24,16,18000000.0,Transfer,Within_bank,2019-03-11,2019-03-11,572129.6457142857,2019-12-24 16:00:00,31.461400636236846,108.04166666666667,288.6666666666667,2,1,0,0,0.0,0,3.0
660212,2019-08-10,13,30000000.0,Transfer,Outside_bank,2019-03-26,2019-03-25,2868261.76,2019-08-10 13:00:00,10.459296434609723,137.54166666666666,137.54166666666666,0,1,0,0,0.0,0,3.0
662903,2019-06-20,9,48065000.0,Transfer,Within_bank,2019-01-12,2019-01-12,2554973.265,2019-06-20 09:00:00,18.812329920724974,105.875,159.375,3,1,0,0,0.0,0,3.0
664930,2019-11-25,7,20000000.0,Payment,Credit_card_repayment,2019-08-23,2019-08-23,928553.4099999999,2019-11-25 07:00:00,21.53887949190194,94.29166666666667,94.29166666666667,0,1,0,0,0.0,0,3.0
665663,2019-11-30,1,100720600.0,Payment,Insurance_payment,2019-10-21,2019-10-17,4356890.13,2019-11-30 01:00:00,23.11754416441271,0.3333333333333333,40.041666666666664,28,0,1,0,0.0,1,3.0
666006,2019-07-05,15,26727697.0,Payment,Credit_card_repayment,2019-03-15,2019-03-13,205702.21666666667,2019-07-05 15:00:00,129.93392794600737,112.625,112.625,0,1,0,0,0.0,0,3.0
118891,2019-12-30,12,50023700.0,Payment,Credit_card_repayment,2019-09-18,2019-09-10,1120237.595,2019-12-30 12:00:00,44.65454491335247,103.5,103.5,0,1,0,0,0.0,0,3.0
378215,2019-10-18,13,300000000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,20030630.13222222,2019-10-18 13:00:00,14.977062529713233,151.08333333333334,183.54166666666666,9,1,0,0,0.0,0,3.0
152518,2019-12-18,17,488950000.0,Transfer,Outside_bank,2019-08-05,2019-08-05,579496.186,2019-12-18 17:00:00,843.7501605775237,135.70833333333334,135.70833333333334,0,1,0,0,0.0,0,3.0
667854,2019-11-25,19,10000000.0,Transfer,Outside_bank,2019-06-04,2019-06-04,866232.58,2019-11-25 19:00:00,11.544243694787557,174.79166666666666,174.79166666666666,0,1,0,0,0.0,0,3.0
200407,2019-12-04,7,16186498.0,Payment,Credit_card_repayment,2019-06-07,2019-06-07,703.31,2019-12-04 07:00:00,23014.74139405467,97.41666666666667,180.29166666666666,3,1,0,1,0.3333322222259259,0,3.0
668079,2019-02-02,0,55150000.0,Payment,Credit_card_repayment,2019-01-24,2019-01-24,187649.28916666668,2019-02-02 00:00:00,293.8993280602187,0.08333333333333333,9.0,4,0,1,0,0.0,1,3.0
669175,2019-11-14,0,16996164.0,Payment,Credit_card_repayment,2019-04-25,2019-04-23,253251.43499999997,2019-11-14 00:00:00,67.11181715250255,0.2916666666666667,203.0,105,0,1,2,0.019047617233560264,1,3.0
670732,2019-12-28,10,15100000.0,Transfer,Outside_bank,2019-09-27,2019-09-25,404516.13,2019-12-28 10:00:00,37.32854855411257,92.41666666666667,92.41666666666667,0,1,0,0,0.0,0,3.0
672421,2019-12-11,0,20000000.0,Transfer,Outside_bank,2019-05-14,2019-05-14,230457.97625,2019-12-11 00:00:00,86.78371790194076,0.16666666666666666,211.0,61,0,1,1,0.016393439935501648,1,3.0
674927,2019-09-06,17,20000000.0,Transfer,Outside_bank,2019-05-28,2019-05-28,253091.39875,2019-09-06 17:00:00,79.02283561586177,96.91666666666667,101.70833333333333,1,1,0,0,0.0,0,3.0
675756,2019-04-11,5,39900000.0,Transfer,Within_bank,2019-04-06,2019-04-06,1995332.7355555557,2019-04-11 05:00:00,19.99666486135746,1.9166666666666667,5.208333333333333,3,0,1,0,0.0,1,3.0
676303,2019-10-24,5,12238858.0,Payment,Credit_card_repayment,2019-03-18,2019-03-14,1092896.81875,2019-10-24 05:00:00,11.198548472202708,12.666666666666666,220.20833333333334,43,0,1,0,0.0,1,3.0
119116,2019-10-28,21,50000000.0,Transfer,Outside_bank,2019-03-11,2019-03-11,4626761.02125,2019-10-28 21:00:00,10.806696038600144,109.54166666666667,231.875,2,1,0,0,0.0,0,3.0
676787,2019-12-27,15,30289270.0,Payment,Credit_card_repayment,2019-09-14,2019-09-05,504774.8275,2019-12-27 15:00:00,60.005508098360835,104.625,104.625,0,1,0,0,0.0,0,3.0
515601,2019-09-15,0,20000000.0,Transfer,Outside_bank,2019-08-21,2019-08-20,1112646.4719999998,2019-09-15 00:00:00,17.975161475926786,2.5,25.0,4,0,1,0,0.0,1,3.0
371740,2019-11-08,11,50000000.0,Transfer,Outside_bank,2019-06-07,2019-03-25,4386805.805,2019-11-08 11:00:00,11.397814770577936,118.75,154.45833333333334,2,1,0,0,0.0,0,3.0
677512,2019-12-24,13,13980240.0,Payment,Credit_card_repayment,2019-08-05,2019-07-18,277031.74666666664,2019-12-24 13:00:00,50.46439683433402,141.54166666666666,141.54166666666666,0,1,0,0,0.0,0,3.0
677665,2019-10-29,16,19000000.0,Transfer,Outside_bank,2019-05-29,2019-05-29,140406.80125,2019-10-29 16:00:00,135.32108010078886,142.91666666666666,153.66666666666666,19,1,0,0,0.0,0,3.0
677928,2019-11-13,1,16000000.0,Payment,Credit_card_repayment,2019-06-27,2019-03-14,1063194.393,2019-11-13 01:00:00,15.048988317839548,0.4166666666666667,139.04166666666666,20,0,1,0,0.0,1,3.0
509489,2019-10-23,17,77000000.0,Transfer,Outside_bank,2019-06-07,2019-06-07,1522061.4971428572,2019-10-23 17:00:00,50.589283116375334,127.91666666666667,138.70833333333334,1,1,0,0,0.0,0,3.0
678220,2019-07-18,18,17880000.0,Payment,Credit_card_repayment,2019-03-25,2019-03-22,885032.699,2019-07-18 18:00:00,20.20264338255594,104.16666666666667,115.75,1,1,0,0,0.0,0,3.0
187791,2019-12-01,0,7800000.0,Transfer,Outside_bank,2019-10-22,2019-10-22,291577.20666666667,2019-12-01 00:00:00,26.751062227746456,21.166666666666668,40.0,6,0,1,0,0.0,1,3.0
680450,2019-10-17,3,50000000.0,Transfer,Outside_bank,2019-06-05,2019-06-05,2401121.564285714,2019-10-17 03:00:00,20.823602079749662,0.20833333333333334,134.125,3,0,1,0,0.0,1,3.0
162075,2019-09-27,17,29000000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,857185.4942857142,2019-09-27 17:00:00,33.83165043387388,107.70833333333333,107.70833333333333,0,1,0,0,0.0,0,3.0
426478,2019-10-22,10,71000000.0,Transfer,Outside_bank,2019-05-05,2019-04-24,4790059.258888889,2019-10-22 10:00:00,14.822363599802536,170.41666666666666,170.41666666666666,0,1,0,0,0.0,0,3.0
501472,2019-09-22,5,500000000.0,Transfer,Outside_bank,2019-04-23,2019-04-23,42060954.004999995,2019-09-22 05:00:00,11.887509730293889,0.625,152.20833333333334,17,0,1,0,0.0,1,3.0
682353,2019-02-13,1,5500000.0,Transfer,Outside_bank,2019-01-11,2019-01-11,520750.94083333336,2019-02-13 01:00:00,10.561670788521266,0.16666666666666666,33.041666666666664,30,0,1,0,0.0,1,3.0
434925,2019-11-07,10,220000000.0,Transfer,Outside_bank,2019-02-20,2019-02-20,15195642.8,2019-11-07 10:00:00,14.47783439604511,100.58333333333333,260.4166666666667,16,1,0,0,0.0,0,3.0
93661,2019-11-14,15,200000000.0,Transfer,Outside_bank,2019-05-21,2019-05-21,15409137.6675,2019-11-14 15:00:00,12.979311647120774,177.625,177.625,0,1,0,0,0.0,0,3.0
682353,2019-03-23,0,7000000.0,Transfer,Outside_bank,2019-01-11,2019-01-11,520750.94083333336,2019-03-23 00:00:00,13.442126458117976,0.125,71.0,74,0,1,2,0.02702702337472657,1,3.0
683096,2019-08-03,9,250000000.0,Transfer,Outside_bank,2019-01-31,2019-01-31,7240780.428333334,2019-08-03 09:00:00,34.526664974040536,184.375,184.375,0,1,0,0,0.0,0,3.0
400625,2019-12-06,4,16000000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,1046826.2814285714,2019-12-06 04:00:00,15.284293376750584,0.041666666666666664,177.16666666666666,377,0,1,11,0.02917771805894647,1,3.0
683301,2019-08-27,13,200000000.0,Transfer,Outside_bank,2019-01-29,2019-01-29,3932262.9791666665,2019-08-27 13:00:00,50.86129820388457,206.91666666666666,210.54166666666666,1,1,0,0,0.0,0,3.0
684046,2019-12-29,5,50000000.0,Transfer,Outside_bank,2019-09-25,2019-09-25,4492112.82,2019-12-29 05:00:00,11.130619822653674,0.8333333333333334,95.20833333333333,17,0,1,0,0.0,1,3.0
684346,2019-08-31,3,10000000.0,Transfer,Outside_bank,2019-07-18,2019-07-18,508017.02499999997,2019-08-31 03:00:00,19.6843796717308,0.4583333333333333,44.125,14,0,1,0,0.0,1,3.0
513183,2019-10-29,14,13500000.0,Transfer,Within_bank,2019-01-05,2019-01-04,1112153.6558333333,2019-10-29 14:00:00,12.138610460047541,95.125,297.5833333333333,4,1,0,0,0.0,0,3.0
684995,2019-07-19,1,8400000.0,Transfer,Outside_bank,2019-03-08,2019-03-08,646469.587,2019-07-19 01:00:00,12.99365069724473,0.0,133.04166666666666,105,0,1,3,0.028571425850340393,1,3.0
685173,2019-07-11,19,251000000.0,Transfer,Outside_bank,2019-02-22,2019-02-18,11844933.125454545,2019-07-11 19:00:00,21.19049532330357,121.16666666666667,139.79166666666666,6,1,0,0,0.0,0,3.0
686198,2019-12-10,8,27000000.0,Transfer,Outside_bank,2019-08-05,2019-06-19,1929893.4457142856,2019-12-10 08:00:00,13.990409708794543,125.875,127.33333333333333,2,1,0,0,0.0,0,3.0
687358,2019-11-27,12,23179000.0,Topup,eWallet,2019-08-08,2019-08-08,400383.656,2019-11-27 12:00:00,57.89197349109844,91.875,111.5,13,1,0,0,0.0,0,3.0
687810,2019-11-22,16,161580000.0,Transfer,Outside_bank,2019-06-03,2019-06-03,3786208.2028571432,2019-11-22 16:00:00,42.67594156011863,172.20833333333334,172.66666666666666,1,1,0,0,0.0,0,3.0
400625,2019-12-27,2,15000000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,1046826.2814285714,2019-12-27 02:00:00,14.329025040703673,0.25,198.08333333333334,407,0,1,12,0.029484028759606176,1,3.0
689051,2019-12-06,16,370000000.0,Transfer,Outside_bank,2019-07-30,2019-07-30,107271.39,2019-12-06 16:00:00,3449.1955400737143,129.66666666666666,129.66666666666666,0,1,0,0,0.0,0,3.0
143117,2019-10-05,5,20000000.0,Transfer,Outside_bank,2019-02-10,2019-01-15,503342.455,2019-10-05 05:00:00,39.734379250013106,0.3333333333333333,237.20833333333334,50,0,1,1,0.019999996000000797,1,3.0
104900,2019-11-02,16,10000000.0,Transfer,Outside_bank,2019-03-09,2019-03-09,665285.0530000001,2019-11-02 16:00:00,15.03115086496568,151.08333333333334,238.66666666666666,4,1,0,0,0.0,0,3.0
691557,2019-09-24,16,999000000.0,Transfer,Outside_bank,2019-05-27,2019-05-27,0.0,2019-09-24 16:00:00,99899999999999.98,111.04166666666667,120.66666666666667,6,1,0,0,0.0,0,3.0
312518,2019-08-03,0,100000000.0,Transfer,Outside_bank,2019-04-11,2019-04-10,823520.0477777778,2019-08-03 00:00:00,121.42995215311399,0.4166666666666667,114.0,9,0,1,0,0.0,1,3.0
694104,2019-12-18,21,50000000.0,Transfer,Within_bank,2019-07-01,2019-06-05,1266679.4785714285,2019-12-18 21:00:00,39.473284951293024,170.41666666666666,170.875,1,1,0,0,0.0,0,3.0
323764,2019-09-01,2,10000000.0,Transfer,Outside_bank,2019-08-30,2019-08-30,188157.41999999998,2019-09-01 02:00:00,53.14698723796559,0.2916666666666667,2.0833333333333335,3,0,1,0,0.0,1,3.0
208723,2019-01-23,0,170000000.0,Transfer,Outside_bank,2019-01-12,2019-01-10,1647745.0783333334,2019-01-23 00:00:00,103.17129890681903,0.6666666666666666,11.0,7,0,1,0,0.0,1,3.0
288704,2019-10-23,17,50000000.0,Transfer,Outside_bank,2019-07-11,2019-07-11,401491.77333333326,2019-10-23 17:00:00,124.53555295451297,104.70833333333333,104.70833333333333,0,1,0,0,0.0,0,3.0
694700,2019-07-08,9,480000000.0,Transfer,Outside_bank,2019-02-15,2019-02-11,1919557.080909091,2019-07-08 09:00:00,250.05768506252193,143.375,143.375,0,1,0,0,0.0,0,3.0
386489,2019-11-07,5,40000000.0,Transfer,Outside_bank,2019-09-17,2019-09-17,3143856.8550000004,2019-11-07 05:00:00,12.72322559351156,0.375,51.208333333333336,13,0,1,0,0.0,1,3.0
695937,2019-02-01,1,25000000.0,Transfer,Outside_bank,2019-01-22,2019-01-22,0.0,2019-02-01 01:00:00,2500000000000.0,0.16666666666666666,10.041666666666666,6,0,1,0,0.0,1,3.0
695937,2019-06-11,14,10000000.0,Transfer,Outside_bank,2019-01-22,2019-01-22,0.0,2019-06-11 14:00:00,999999999999.9999,117.16666666666667,140.58333333333334,9,1,0,1,0.11111098765445816,0,3.0
443494,2019-12-18,14,65638000.0,Transfer,Outside_bank,2019-06-17,2019-06-17,2147249.19,2019-12-18 14:00:00,30.568412974785808,184.58333333333334,184.58333333333334,0,1,0,0,0.0,0,3.0
365607,2019-10-24,0,5000000.0,Transfer,Within_bank,2019-06-24,2019-06-05,105364.83833333333,2019-10-24 00:00:00,47.45416097642939,7.208333333333333,122.0,4,0,1,0,0.0,1,3.0
696132,2019-12-05,3,50000000.0,Transfer,Outside_bank,2019-09-20,2019-09-20,1017809.1425,2019-12-05 03:00:00,49.12512367170916,0.4583333333333333,76.125,6,0,1,0,0.0,1,3.0
400625,2019-12-29,0,35763000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,1046826.2814285714,2019-12-29 00:00:00,34.1632615020457,0.041666666666666664,200.0,417,0,1,15,0.0359712221589635,1,3.0
502663,2019-12-28,10,50000000.0,Transfer,Outside_bank,2019-06-21,2019-06-21,3399349.4514285713,2019-12-28 10:00:00,14.708696682784552,112.875,190.41666666666666,11,1,0,0,0.0,0,3.0
220722,2019-11-27,18,23380000.0,Payment,Insurance_payment,2019-05-30,2019-05-22,2069731.72875,2019-11-27 18:00:00,11.296149967226537,181.75,181.75,0,1,0,0,0.0,0,3.0
696337,2019-09-06,16,15448499.0,Payment,Credit_card_repayment,2019-05-13,2019-04-16,1181900.1099999999,2019-09-06 16:00:00,13.070900720932576,116.66666666666667,116.66666666666667,0,1,0,0,0.0,0,3.0
699076,2019-12-11,15,40000000.0,Transfer,Outside_bank,2019-05-23,2019-04-18,126434.64222222223,2019-12-11 15:00:00,316.3689894936554,202.20833333333334,202.625,3,1,0,0,0.0,0,3.0
699662,2019-08-15,13,28000000.0,Transfer,Outside_bank,2019-02-15,2019-02-12,520693.25800000003,2019-08-15 13:00:00,53.77446235238608,181.54166666666666,181.54166666666666,0,1,0,0,0.0,0,3.0
397082,2019-12-01,0,11500000.0,Transfer,Outside_bank,2019-10-22,2019-10-22,21421.85,2019-12-01 00:00:00,536.8350536779807,3.0833333333333335,40.0,5,0,1,0,0.0,1,3.0
701284,2019-06-24,18,50000000.0,Transfer,Outside_bank,2019-03-07,2019-03-07,1530802.3690000002,2019-06-24 18:00:00,32.66260949957634,109.75,109.75,0,1,0,0,0.0,0,3.0
702986,2019-07-11,9,11269000.0,Transfer,Outside_bank,2019-01-02,2019-01-02,97953.72499999999,2019-07-11 09:00:00,115.04411903528487,190.375,190.375,0,1,0,0,0.0,0,3.0
120572,2019-11-04,8,83288000.0,Payment,Credit_card_repayment,2019-03-11,2019-03-11,285688.765,2019-11-04 08:00:00,291.5340405391323,238.33333333333334,238.33333333333334,0,1,0,0,0.0,0,3.0
505529,2019-10-17,13,24000000.0,Payment,Credit_card_repayment,2019-05-13,2019-05-13,331817.315,2019-10-17 13:00:00,72.32895606812052,125.5,157.54166666666666,7,1,0,1,0.14285693877580175,0,3.0
703493,2019-12-18,16,150000000.0,Transfer,Outside_bank,2019-09-13,2019-09-12,9826855.587499999,2019-12-18 16:00:00,15.264292699146921,96.66666666666667,96.66666666666667,0,1,0,0,0.0,0,3.0
350134,2019-11-18,11,550700000.0,Transfer,Outside_bank,2019-01-17,2019-01-17,6159.615833333333,2019-11-18 11:00:00,89404.92621727909,305.4583333333333,305.4583333333333,0,1,0,0,0.0,0,3.0
366082,2019-12-25,7,31086000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,966010.6933333334,2019-12-25 07:00:00,32.17976800278712,259.2916666666667,259.2916666666667,0,1,0,0,0.0,0,3.0
703749,2019-11-10,3,7900000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,32111.350000000002,2019-11-10 03:00:00,246.01893092441802,207.29166666666666,214.125,3,0,1,0,0.0,1,3.0
706606,2019-11-20,20,16559400.0,Payment,Credit_card_repayment,2019-01-15,2019-01-15,31025.775,2019-11-20 20:00:00,533.7304223556928,309.8333333333333,309.8333333333333,0,1,0,0,0.0,0,3.0
179552,2019-12-12,13,13710681.0,Transfer,Outside_bank,2019-08-31,2019-08-31,498120.40249999997,2019-12-12 13:00:00,27.524833214846588,103.54166666666667,103.54166666666667,0,1,0,0,0.0,0,3.0
706849,2019-10-07,16,401200000.0,Transfer,Outside_bank,2019-03-25,2019-03-25,12040331.5125,2019-10-07 16:00:00,33.32134165767363,196.66666666666666,196.66666666666666,0,1,0,0,0.0,0,3.0
707240,2019-12-31,17,20000000.0,Transfer,Outside_bank,2019-08-01,2019-07-24,260866.09333333335,2019-12-31 17:00:00,76.66768702545572,116.04166666666667,152.70833333333334,10,1,0,1,0.0999999000001,0,3.0
121221,2019-11-15,8,40000000.0,Transfer,Outside_bank,2019-05-14,2019-02-11,1321817.474,2019-11-15 08:00:00,30.261364209879847,184.95833333333334,185.33333333333334,1,1,0,0,0.0,0,3.0
428693,2019-07-26,0,250000000.0,Transfer,Outside_bank,2019-05-27,2019-05-20,2057466.1325,2019-07-26 00:00:00,121.50868296189799,0.041666666666666664,60.0,36,0,1,0,0.0,1,3.0
707336,2019-11-04,15,90000000.0,Payment,Credit_card_repayment,2019-03-08,2019-01-08,395806.01111111115,2019-11-04 15:00:00,227.3841161357735,181.95833333333334,241.625,1,1,0,0,0.0,0,3.0
709926,2019-04-29,0,12900000.0,Transfer,Outside_bank,2019-03-22,2019-03-22,369533.13200000004,2019-04-29 00:00:00,34.908913119192,6.625,38.0,14,0,1,0,0.0,1,3.0
162477,2019-09-20,0,14900000.0,Payment,Credit_card_repayment,2019-08-23,2019-08-23,773072.1475,2019-09-20 00:00:00,19.27375090150595,0.25,28.0,3,0,1,0,0.0,1,3.0
179632,2019-09-25,10,15153400.0,Payment,Insurance_payment,2019-02-20,2019-02-20,822704.35,2019-09-25 10:00:00,18.419010425574886,217.41666666666666,217.41666666666666,0,1,0,0,0.0,0,3.0
710455,2019-05-11,0,32000000.0,Transfer,Outside_bank,2019-05-10,2019-01-22,1400224.0933333335,2019-05-11 00:00:00,22.853484775849825,0.25,1.0,4,0,1,0,0.0,1,3.0
378830,2019-11-02,8,57295420.0,Payment,Credit_card_repayment,2019-07-19,2019-07-19,1048428.095,2019-11-02 08:00:00,54.648878900420456,106.33333333333333,106.33333333333333,0,1,0,0,0.0,0,3.0
131187,2019-10-18,8,163900000.0,Transfer,Outside_bank,2019-02-12,2019-02-12,627879.52,2019-10-18 08:00:00,261.03734040790124,248.33333333333334,248.33333333333334,0,1,0,0,0.0,0,3.0
236502,2019-12-30,4,7280000.0,Transfer,Outside_bank,2019-11-18,2019-11-18,287827.495,2019-12-30 04:00:00,25.29292762578874,3.375,42.166666666666664,18,0,1,0,0.0,1,3.0
712430,2019-11-23,11,43017000.0,Payment,Credit_card_repayment,2019-07-26,2019-07-26,3377231.27,2019-11-23 11:00:00,12.737356894090533,106.70833333333333,120.45833333333333,1,1,0,0,0.0,0,3.0
280133,2019-05-30,19,19350000.0,Transfer,Within_bank,2019-01-02,2019-01-02,32005.53,2019-05-30 19:00:00,604.5830203078709,148.79166666666666,148.79166666666666,0,1,0,0,0.0,0,3.0
712833,2019-11-28,0,29555000.0,Payment,Credit_card_repayment,2019-03-18,2019-03-12,293078.669,2019-11-28 00:00:00,100.84323127245936,28.166666666666668,255.0,11,0,1,0,0.0,1,3.0
714497,2019-06-29,12,49900000.0,Transfer,Outside_bank,2019-01-24,2019-01-24,614728.3716666667,2019-06-29 12:00:00,81.17406369889542,156.5,156.5,0,1,0,0,0.0,0,3.0
94386,2019-10-11,0,83000000.0,Transfer,Outside_bank,2019-09-26,2019-09-26,600403.225,2019-10-11 00:00:00,138.24043000205003,0.08333333333333333,15.0,4,0,1,0,0.0,1,3.0
714989,2019-11-30,15,28000000.0,Transfer,Outside_bank,2019-05-02,2019-05-02,2506942.365,2019-11-30 15:00:00,11.168984333586108,212.625,212.625,0,1,0,0,0.0,0,3.0
716318,2019-09-20,15,300000000.0,Transfer,Outside_bank,2019-01-28,2019-01-28,118551.74727272727,2019-09-20 15:00:00,2530.5405181801934,235.625,235.625,0,1,0,0,0.0,0,3.0
50236,2019-07-15,15,117780000.0,Transfer,Outside_bank,2019-01-30,2019-01-29,9286327.797500001,2019-07-15 15:00:00,12.683162017130286,166.625,166.625,0,1,0,0,0.0,0,3.0
94711,2019-10-11,17,200000000.0,Transfer,Outside_bank,2019-04-03,2019-03-25,1954187.1925,2019-10-11 17:00:00,102.34434079117861,191.70833333333334,191.70833333333334,0,1,0,0,0.0,0,3.0
717391,2019-09-25,5,20350000.0,Payment,Credit_card_repayment,2019-08-23,2019-08-23,680623.226,2019-09-25 05:00:00,29.899067828315648,0.6666666666666666,33.208333333333336,6,0,1,0,0.0,1,3.0
209114,2019-12-01,1,11700000.0,Transfer,Outside_bank,2019-10-29,2019-10-29,68913.27,2019-12-01 01:00:00,169.77862171251215,28.416666666666668,33.041666666666664,3,0,1,0,0.0,1,3.0
719151,2019-12-20,12,20000000.0,Transfer,Within_bank,2019-05-14,2019-05-14,231256.18125,2019-12-20 12:00:00,86.48417478412875,220.5,220.5,0,1,0,0,0.0,0,3.0
719552,2019-08-21,15,30696000.0,Payment,Credit_card_repayment,2019-01-26,2019-01-07,243947.22083333333,2019-08-21 15:00:00,125.83049683404037,207.625,207.625,0,1,0,0,0.0,0,3.0
280564,2019-05-08,13,50000000.0,Transfer,Outside_bank,2019-01-15,2019-01-15,3964712.937,2019-05-08 13:00:00,12.611253524374364,113.54166666666667,113.54166666666667,0,1,0,0,0.0,0,3.0
