CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,IP_Address_Proxy,Device_ID_Hash,ts_dt,tx_id,prev_ip,prev_ts,is_ip_changed,time_diff_hours,IS_IMPOSSIBLE_TRAVEL,ip_cum_count,cum_tx_count,IS_NEW_LOCATION,IS_NEW_LOCATION_HIGH_VALUE,risk_score
37979,2019-12-28,7,100000000.0,181.208.XX.XX (HN),49da7954cd4c4353,2019-12-28 07:00:00,1249634,208.123.XX.XX (HN),2019-12-28 07:00:00,1,0.0,1,0,86,1,1,4.0
206198,2019-08-31,10,44500000.0,242.228.XX.XX (HCM),671c01fd8472294c,2019-08-31 10:00:00,585975,162.50.XX.XX (HCM),2019-08-31 10:00:00,1,0.0,1,0,121,1,1,4.0
401356,2019-10-31,15,70023000.0,162.46.XX.XX (CT),35c5e03704c896b1,2019-10-31 15:00:00,353465,220.186.XX.XX (CT),2019-10-31 15:00:00,1,0.0,1,0,194,1,1,4.0
37979,2019-12-29,6,100000000.0,97.200.XX.XX (HN),49da7954cd4c4353,2019-12-29 06:00:00,1249588,111.36.XX.XX (HN),2019-12-29 06:00:00,1,0.0,1,0,89,1,1,4.0
171588,2019-12-19,11,50000000.0,147.243.XX.XX (HCM),9132651cf4086c54,2019-12-19 11:00:00,1316271,146.124.XX.XX (HCM),2019-12-19 11:00:00,1,0.0,1,0,2,1,1,4.0
312829,2019-09-03,19,101000000.0,141.113.XX.XX (HCM),d833eb294462c503,2019-09-03 19:00:00,888608,21.220.XX.XX (HCM),2019-09-03 19:00:00,1,0.0,1,0,39,1,1,4.0
476044,2019-12-06,9,60000000.0,15.154.XX.XX (BD),c3c16294b01b27f1,2019-12-06 09:00:00,737851,220.161.XX.XX (BD),2019-12-06 09:00:00,1,0.0,1,0,124,1,1,4.0
37979,2019-12-31,6,50000000.0,108.78.XX.XX (HN),49da7954cd4c4353,2019-12-31 06:00:00,1249642,172.59.XX.XX (HN),2019-12-31 06:00:00,1,0.0,1,0,96,1,1,4.0
453109,2019-12-18,19,250000000.0,143.249.XX.XX (HN),6bfd5e2a83c52358,2019-12-18 19:00:00,952608,201.225.XX.XX (HN),2019-12-18 19:00:00,1,0.0,1,0,375,1,1,4.0
395462,2019-06-19,11,60000000.0,200.230.XX.XX (HN),7d7cdb91d988407e,2019-06-19 11:00:00,432140,188.55.XX.XX (HN),2019-06-19 11:00:00,1,0.0,1,0,9,1,1,4.0
254607,2019-05-10,16,190000000.0,183.163.XX.XX (HCM),20c1f28775282c58,2019-05-10 16:00:00,54460,216.62.XX.XX (HCM),2019-05-10 16:00:00,1,0.0,1,0,30,1,1,4.0
411578,2019-11-27,13,50145000.0,125.105.XX.XX (HCM),b541016d93bb24b5,2019-11-27 13:00:00,258834,104.90.XX.XX (HCM),2019-11-27 13:00:00,1,0.0,1,0,196,1,1,4.0
483238,2019-09-16,16,68000000.0,212.173.XX.XX (DN),10979605ec1c2328,2019-09-16 16:00:00,425091,135.224.XX.XX (DN),2019-09-16 16:00:00,1,0.0,1,0,159,1,1,4.0
350535,2019-04-10,17,150000000.0,104.119.XX.XX (HP),761f89759231d094,2019-04-10 17:00:00,445404,4.48.XX.XX (HP),2019-04-10 17:00:00,1,0.0,1,0,5,1,1,4.0
418089,2019-10-18,15,44226500.0,245.212.XX.XX (HP),c55b51026a1b77f8,2019-10-18 15:00:00,958611,33.80.XX.XX (HP),2019-10-18 15:00:00,1,0.0,1,0,98,1,1,4.0
269880,2019-12-09,18,49900000.0,55.50.XX.XX (HCM),ede277521ebc91e6,2019-12-09 18:00:00,986055,247.219.XX.XX (HCM),2019-12-09 18:00:00,1,0.0,1,0,43,1,1,4.0
453109,2019-12-19,10,59000000.0,132.234.XX.XX (HN),6bfd5e2a83c52358,2019-12-19 10:00:00,952462,187.1.XX.XX (HN),2019-12-19 10:00:00,1,0.0,1,0,377,1,1,4.0
62461,2019-09-03,14,42960000.0,179.167.XX.XX (HCM),e0b101f34343be94,2019-09-03 14:00:00,905160,185.196.XX.XX (DN),2019-09-03 14:00:00,1,0.0,1,0,131,1,1,4.0
11838,2019-10-15,16,40000000.0,221.70.XX.XX (HCM),280f371b5312d63c,2019-10-15 16:00:00,1319361,179.90.XX.XX (HCM),2019-10-15 16:00:00,1,0.0,1,0,4,1,1,4.0
79437,2019-10-22,9,50000000.0,229.186.XX.XX (HCM),19e6055a27dcc0f8,2019-10-22 09:00:00,993663,247.201.XX.XX (HCM),2019-10-22 09:00:00,1,0.0,1,0,20,1,1,4.0
198809,2019-09-30,16,200000000.0,103.117.XX.XX (HCM),c543611de87301f7,2019-09-30 16:00:00,699424,104.97.XX.XX (NA),2019-09-30 16:00:00,1,0.0,1,0,106,1,1,4.0
198809,2019-09-30,16,750000000.0,201.23.XX.XX (HCM),c543611de87301f7,2019-09-30 16:00:00,699459,103.117.XX.XX (HCM),2019-09-30 16:00:00,1,0.0,1,0,107,1,1,4.0
372126,2019-12-19,17,80000000.0,158.41.XX.XX (HN),9c28f89a4138a2ff,2019-12-19 17:00:00,1125330,1.209.XX.XX (HN),2019-12-19 17:00:00,1,0.0,1,0,214,1,1,4.0
453109,2019-10-16,12,62000000.0,174.213.XX.XX (HN),6bfd5e2a83c52358,2019-10-16 12:00:00,952626,85.27.XX.XX (HN),2019-10-16 12:00:00,1,0.0,1,0,162,1,1,4.0
206198,2019-12-30,16,43000000.0,171.170.XX.XX (HCM),671c01fd8472294c,2019-12-30 16:00:00,585922,59.194.XX.XX (HCM),2019-12-30 16:00:00,1,0.0,1,0,295,1,1,4.0
312829,2019-10-30,10,56000000.0,126.193.XX.XX (HCM),d833eb294462c503,2019-10-30 10:00:00,888585,42.78.XX.XX (HCM),2019-10-30 10:00:00,1,0.0,1,0,67,1,1,4.0
308320,2019-11-15,15,520000000.0,219.2.XX.XX (TH),cd4e4b440ccaa65e,2019-11-15 15:00:00,148050,158.26.XX.XX (TH),2019-11-15 15:00:00,1,0.0,1,0,154,1,1,4.0
411578,2019-12-26,11,200000000.0,50.227.XX.XX (HCM),b541016d93bb24b5,2019-12-26 11:00:00,258843,107.156.XX.XX (HCM),2019-12-26 11:00:00,1,0.0,1,0,239,1,1,4.0
194029,2019-06-13,10,100000000.0,138.222.XX.XX (HN),84b7e3eb3126b38a,2019-06-13 10:00:00,75013,197.71.XX.XX (HN),2019-06-13 10:00:00,1,0.0,1,0,82,1,1,4.0
29918,2019-10-02,14,75400000.0,21.218.XX.XX (HN),e4fae46af5a02a2a,2019-10-02 14:00:00,829836,119.252.XX.XX (HN),2019-10-02 14:00:00,1,0.0,1,0,122,1,1,4.0
178064,2019-09-19,20,100000000.0,237.231.XX.XX (HN),065036b0f16068fc,2019-09-19 20:00:00,657221,133.238.XX.XX (HN),2019-09-19 20:00:00,1,0.0,1,0,53,1,1,4.0
194029,2019-06-18,14,196810000.0,228.164.XX.XX (HN),84b7e3eb3126b38a,2019-06-18 14:00:00,75194,72.141.XX.XX (HN),2019-06-18 14:00:00,1,0.0,1,0,85,1,1,4.0
145439,2019-08-01,15,386000000.0,152.193.XX.XX (CT),1c36541b490d331b,2019-08-01 15:00:00,702942,139.115.XX.XX (CT),2019-08-01 15:00:00,1,0.0,1,0,3,1,1,4.0
348242,2019-11-18,19,119600000.0,63.130.XX.XX (BD),5afac37c18190bfb,2019-11-18 19:00:00,806501,90.107.XX.XX (BD),2019-11-18 19:00:00,1,0.0,1,0,383,1,1,4.0
497989,2019-04-18,15,49100000.0,156.238.XX.XX (HN),2b19d742e5138007,2019-04-18 15:00:00,253790,71.26.XX.XX (HN),2019-04-18 15:00:00,1,0.0,1,0,5,1,1,4.0
189658,2019-09-02,16,47000000.0,162.57.XX.XX (CT),5805d9a0c691d5ba,2019-09-02 16:00:00,367526,68.164.XX.XX (CT),2019-09-02 16:00:00,1,0.0,1,0,74,1,1,4.0
5972,2019-08-28,20,56200000.0,236.145.XX.XX (BD),580bdd26394efb51,2019-08-28 20:00:00,441803,120.84.XX.XX (BD),2019-08-28 20:00:00,1,0.0,1,0,42,1,1,4.0
308320,2019-12-03,15,155670002.0,189.45.XX.XX (TH),cd4e4b440ccaa65e,2019-12-03 15:00:00,148079,126.34.XX.XX (TH),2019-12-03 15:00:00,1,0.0,1,0,173,1,1,4.0
350535,2019-09-25,14,200000000.0,118.245.XX.XX (HP),761f89759231d094,2019-09-25 14:00:00,445408,129.138.XX.XX (HP),2019-09-25 14:00:00,1,0.0,1,0,40,1,1,4.0
274332,2019-09-27,12,50000000.0,136.159.XX.XX (DN),2ffd7066be5cb63b,2019-09-27 12:00:00,322174,161.161.XX.XX (DN),2019-09-27 12:00:00,1,0.0,1,0,59,1,1,4.0
163172,2019-05-20,17,117000000.0,108.148.XX.XX (HN),68b87f3561d7d634,2019-05-20 17:00:00,52996,5.230.XX.XX (HN),2019-05-20 17:00:00,1,0.0,1,0,71,1,1,4.0
209697,2019-10-14,10,370000000.0,143.17.XX.XX (HN),afc75a28d4a27558,2019-10-14 10:00:00,518892,181.217.XX.XX (HN),2019-10-14 10:00:00,1,0.0,1,0,51,1,1,4.0
5972,2019-09-25,14,49550000.0,90.61.XX.XX (BD),580bdd26394efb51,2019-09-25 14:00:00,441805,97.60.XX.XX (BD),2019-09-25 14:00:00,1,0.0,1,0,50,1,1,4.0
198809,2019-10-14,22,107000000.0,126.230.XX.XX (HCM),c543611de87301f7,2019-10-14 22:00:00,699370,199.188.XX.XX (HCM),2019-10-14 22:00:00,1,0.0,1,0,136,1,1,4.0
232911,2019-11-08,15,41850000.0,224.129.XX.XX (HN),c29917993cf238c6,2019-11-08 15:00:00,286314,222.11.XX.XX (HN),2019-11-08 15:00:00,1,0.0,1,0,414,1,1,4.0
5972,2019-10-25,9,45150000.0,9.202.XX.XX (BD),580bdd26394efb51,2019-10-25 09:00:00,441789,228.20.XX.XX (BD),2019-10-25 09:00:00,1,0.0,1,0,55,1,1,4.0
62461,2019-09-09,18,166000000.0,3.166.XX.XX (HCM),e0b101f34343be94,2019-09-09 18:00:00,905697,71.137.XX.XX (HCM),2019-09-09 18:00:00,1,0.0,1,0,235,1,1,4.0
405257,2019-11-25,23,57000000.0,103.185.XX.XX (HN),246c27a59f07dcd4,2019-11-25 23:00:00,1374599,228.215.XX.XX (HN),2019-11-25 23:00:00,1,0.0,1,0,8,1,1,4.0
308320,2019-12-23,23,40000000.0,197.216.XX.XX (TH),cd4e4b440ccaa65e,2019-12-23 23:00:00,148056,103.162.XX.XX (TH),2019-12-23 23:00:00,1,0.0,1,0,188,1,1,4.0
427253,2019-09-19,22,50000000.0,73.140.XX.XX (HCM),4bb55689f9a245dc,2019-09-19 22:00:00,403469,201.70.XX.XX (HCM),2019-09-19 22:00:00,1,0.0,1,0,147,1,1,4.0
438598,2019-11-21,18,60000000.0,40.59.XX.XX (CT),30d9c5d43072ac38,2019-11-21 18:00:00,914166,10.26.XX.XX (CT),2019-11-21 18:00:00,1,0.0,1,0,87,1,1,4.0
270002,2019-12-26,11,120000000.0,174.191.XX.XX (HCM),b2e9a1d38383e28d,2019-12-26 11:00:00,1321534,62.155.XX.XX (HCM),2019-12-26 11:00:00,1,0.0,1,0,36,1,1,4.0
431786,2019-08-01,16,57571000.0,228.161.XX.XX (HCM),82e40dbe5e018921,2019-08-01 16:00:00,337810,97.208.XX.XX (HCM),2019-08-01 16:00:00,1,0.0,1,0,24,1,1,4.0
317017,2019-12-10,21,200000000.0,105.250.XX.XX (HCM),0d4e156b03e3133c,2019-12-10 21:00:00,169373,61.154.XX.XX (HCM),2019-12-10 21:00:00,1,0.0,1,0,368,1,1,4.0
395462,2019-07-23,14,74500000.0,45.208.XX.XX (HN),7d7cdb91d988407e,2019-07-23 14:00:00,432168,170.81.XX.XX (HN),2019-07-23 14:00:00,1,0.0,1,0,34,1,1,4.0
405257,2019-11-27,9,50000000.0,70.8.XX.XX (HN),246c27a59f07dcd4,2019-11-27 09:00:00,1374600,122.117.XX.XX (HN),2019-11-27 09:00:00,1,0.0,1,0,12,1,1,4.0
356856,2019-09-11,11,181826000.0,140.27.XX.XX (HN),2b4121594ae651ec,2019-09-11 11:00:00,970924,59.233.XX.XX (HN),2019-09-11 11:00:00,1,0.0,1,0,16,1,1,4.0
62461,2019-09-12,15,90000000.0,198.159.XX.XX (HCM),e0b101f34343be94,2019-09-12 15:00:00,905532,199.210.XX.XX (HCM),2019-09-12 15:00:00,1,0.0,1,0,278,1,1,4.0
45929,2019-11-22,15,200000000.0,140.170.XX.XX (HN),6d37e373a246660f,2019-11-22 15:00:00,1407455,192.240.XX.XX (HN),2019-11-22 15:00:00,1,0.0,1,0,1,1,1,4.0
453109,2019-09-10,13,132072282.0,135.12.XX.XX (HN),6bfd5e2a83c52358,2019-09-10 13:00:00,952411,4.245.XX.XX (HN),2019-09-10 13:00:00,1,0.0,1,0,12,1,1,4.0
448619,2019-08-18,16,49000000.0,201.41.XX.XX (HCM),46e792d32c22b883,2019-08-18 16:00:00,859166,16.92.XX.XX (HCM),2019-08-18 16:00:00,1,0.0,1,0,6,1,1,4.0
356856,2019-09-11,17,105000000.0,59.3.XX.XX (HN),2b4121594ae651ec,2019-09-11 17:00:00,970925,126.13.XX.XX (HN),2019-09-11 17:00:00,1,0.0,1,0,23,1,1,4.0
453109,2019-12-20,6,50000000.0,72.151.XX.XX (HN),6bfd5e2a83c52358,2019-12-20 06:00:00,952655,168.237.XX.XX (TH),2019-12-20 06:00:00,1,0.0,1,0,380,1,1,4.0
429204,2019-11-07,9,100000000.0,49.193.XX.XX (BD),990ac20ee703d391,2019-11-07 09:00:00,1142868,104.238.XX.XX (BD),2019-11-07 09:00:00,1,0.0,1,0,7,1,1,4.0
331859,2019-03-28,12,150000000.0,65.101.XX.XX (HCM),bef53a22edc95eca,2019-03-28 12:00:00,49526,117.114.XX.XX (HCM),2019-03-28 12:00:00,1,0.0,1,0,18,1,1,4.0
372235,2019-09-30,15,110000000.0,3.129.XX.XX (TH),97d913559db64ebe,2019-09-30 15:00:00,941584,39.88.XX.XX (TH),2019-09-30 15:00:00,1,0.0,1,0,16,1,1,4.0
453109,2019-09-10,14,100000000.0,169.237.XX.XX (HN),6bfd5e2a83c52358,2019-09-10 14:00:00,952413,184.244.XX.XX (HN),2019-09-10 14:00:00,1,0.0,1,0,14,1,1,4.0
116603,2019-05-30,17,135000000.0,241.205.XX.XX (HN),d1e4d3f68c24f09b,2019-05-30 17:00:00,66445,48.13.XX.XX (HN),2019-05-30 17:00:00,1,0.0,1,0,135,1,1,4.0
198809,2019-11-14,15,150538480.0,14.63.XX.XX (HCM),c543611de87301f7,2019-11-14 15:00:00,699501,135.195.XX.XX (HCM),2019-11-14 15:00:00,1,0.0,1,0,176,1,1,4.0
292247,2019-07-20,19,64157000.0,143.195.XX.XX (HN),0ef960c6a0faf784,2019-07-20 19:00:00,700265,123.208.XX.XX (HN),2019-07-20 19:00:00,1,0.0,1,0,24,1,1,4.0
137210,2019-12-26,17,47700000.0,52.122.XX.XX (HP),feb3f51a91362aa4,2019-12-26 17:00:00,788001,6.92.XX.XX (HP),2019-12-26 17:00:00,1,0.0,1,0,67,1,1,4.0
111010,2019-09-01,8,80000000.0,158.185.XX.XX (TH),a4412ecf06ec0457,2019-09-01 08:00:00,357534,29.242.XX.XX (TH),2019-09-01 08:00:00,1,0.0,1,0,73,1,1,4.0
470839,2019-10-30,10,130000000.0,125.180.XX.XX (HN),4630476544961d25,2019-10-30 10:00:00,9791,241.202.XX.XX (HN),2019-10-30 10:00:00,1,0.0,1,0,367,1,1,4.0
225620,2019-10-04,8,50000000.0,211.23.XX.XX (HN),aa391fdd09170a82,2019-10-04 08:00:00,671453,120.56.XX.XX (HN),2019-10-04 08:00:00,1,0.0,1,0,15,1,1,4.0
111010,2019-09-19,7,50000000.0,159.191.XX.XX (TH),a4412ecf06ec0457,2019-09-19 07:00:00,357492,57.152.XX.XX (TH),2019-09-19 07:00:00,1,0.0,1,0,97,1,1,4.0
348242,2019-12-03,9,50165600.0,42.96.XX.XX (BD),5afac37c18190bfb,2019-12-03 09:00:00,806367,23.103.XX.XX (BD),2019-12-03 09:00:00,1,0.0,1,0,416,1,1,4.0
424631,2019-06-26,19,70000000.0,234.197.XX.XX (HN),e28cc24ade8bfb5a,2019-06-26 19:00:00,593865,163.61.XX.XX (HN),2019-06-26 19:00:00,1,0.0,1,0,2,1,1,4.0
372235,2019-10-18,12,249100000.0,82.6.XX.XX (TH),97d913559db64ebe,2019-10-18 12:00:00,941573,189.156.XX.XX (TH),2019-10-18 12:00:00,1,0.0,1,0,21,1,1,4.0
163172,2019-07-03,16,83000000.0,119.158.XX.XX (HN),68b87f3561d7d634,2019-07-03 16:00:00,52964,220.173.XX.XX (HN),2019-07-03 16:00:00,1,0.0,1,0,109,1,1,4.0
229460,2019-09-24,16,95239000.0,38.61.XX.XX (HN),d781ec52c38ef2a2,2019-09-24 16:00:00,856868,14.32.XX.XX (HN),2019-09-24 16:00:00,1,0.0,1,0,55,1,1,4.0
343415,2019-12-30,21,48000000.0,107.115.XX.XX (HN),9773d69b88c303fd,2019-12-30 21:00:00,1276015,100.76.XX.XX (HN),2019-12-30 21:00:00,1,0.0,1,0,41,1,1,4.0
194029,2019-09-10,10,42000000.0,27.212.XX.XX (HN),84b7e3eb3126b38a,2019-09-10 10:00:00,75204,106.245.XX.XX (HN),2019-09-10 10:00:00,1,0.0,1,0,149,1,1,4.0
21959,2019-12-11,11,350000000.0,129.39.XX.XX (DN),009027b2307bb3e1,2019-12-11 11:00:00,240151,94.220.XX.XX (HCM),2019-12-11 11:00:00,1,0.0,1,0,121,1,1,4.0
111112,2019-11-25,16,50000000.0,131.94.XX.XX (NA),a2e36e4867b26915,2019-11-25 16:00:00,943664,155.80.XX.XX (NA),2019-11-25 16:00:00,1,0.0,1,0,48,1,1,4.0
6316,2019-09-27,17,250000000.0,125.176.XX.XX (HN),f8ab4c688b414d4e,2019-09-27 17:00:00,1360041,145.142.XX.XX (HN),2019-09-27 17:00:00,1,0.0,1,0,3,1,1,4.0
106031,2019-10-08,22,41400000.0,93.91.XX.XX (HN),1bbe8a73cf748f20,2019-10-08 22:00:00,606445,229.107.XX.XX (HN),2019-10-08 22:00:00,1,0.0,1,0,154,1,1,4.0
492963,2019-10-26,10,102290892.0,54.155.XX.XX (HN),0c1490b1823aafde,2019-10-26 10:00:00,1045925,233.26.XX.XX (HN),2019-10-26 10:00:00,1,0.0,1,0,25,1,1,4.0
167394,2019-10-19,9,39500000.0,128.48.XX.XX (HN),62d2af5ad20cd310,2019-10-19 09:00:00,394808,49.169.XX.XX (HN),2019-10-19 09:00:00,1,0.0,1,0,47,1,1,4.0
391147,2019-12-20,18,247910000.0,32.227.XX.XX (CT),0962f0ea75a96d08,2019-12-20 18:00:00,860185,154.55.XX.XX (CT),2019-12-20 18:00:00,1,0.0,1,0,44,1,1,4.0
255269,2019-05-27,9,131267000.0,184.92.XX.XX (HN),0681d023341b54f2,2019-05-27 09:00:00,391647,76.247.XX.XX (HN),2019-05-27 09:00:00,1,0.0,1,0,12,1,1,4.0
194029,2019-09-18,13,40000000.0,221.4.XX.XX (HN),84b7e3eb3126b38a,2019-09-18 13:00:00,75114,99.220.XX.XX (HN),2019-09-18 13:00:00,1,0.0,1,0,155,1,1,4.0
418089,2019-12-09,17,43590000.0,237.12.XX.XX (HP),c55b51026a1b77f8,2019-12-09 17:00:00,958593,240.177.XX.XX (HP),2019-12-09 17:00:00,1,0.0,1,0,194,1,1,4.0
198809,2019-12-12,16,103890616.0,10.103.XX.XX (HCM),c543611de87301f7,2019-12-12 16:00:00,699409,254.26.XX.XX (HCM),2019-12-12 16:00:00,1,0.0,1,0,211,1,1,4.0
198809,2019-12-12,16,50000000.0,216.54.XX.XX (HCM),c543611de87301f7,2019-12-12 16:00:00,699506,10.103.XX.XX (HCM),2019-12-12 16:00:00,1,0.0,1,0,212,1,1,4.0
356856,2019-09-26,14,60000000.0,159.100.XX.XX (HN),2b4121594ae651ec,2019-09-26 14:00:00,970784,141.121.XX.XX (HN),2019-09-26 14:00:00,1,0.0,1,0,63,1,1,4.0
470839,2019-11-19,14,98700000.0,168.183.XX.XX (HN),4630476544961d25,2019-11-19 14:00:00,9841,215.175.XX.XX (HN),2019-11-19 14:00:00,1,0.0,1,0,376,1,1,4.0
160339,2019-06-19,14,100000000.0,232.37.XX.XX (HP),e01a372a1af3e927,2019-06-19 14:00:00,156657,253.105.XX.XX (HP),2019-06-19 14:00:00,1,0.0,1,0,566,1,1,4.0
456085,2019-12-24,16,200000000.0,127.147.XX.XX (HN),f2108741b1159f8f,2019-12-24 16:00:00,1409498,112.157.XX.XX (HN),2019-12-24 16:00:00,1,0.0,1,0,3,1,1,4.0
476388,2019-12-31,10,70000000.0,70.146.XX.XX (NA),40e69165d10509a5,2019-12-31 10:00:00,1339340,213.177.XX.XX (NA),2019-12-31 10:00:00,1,0.0,1,0,21,1,1,4.0
80025,2019-11-02,10,200000000.0,253.112.XX.XX (HN),1ec566284f817195,2019-11-02 10:00:00,342598,184.191.XX.XX (HN),2019-11-02 10:00:00,1,0.0,1,0,158,1,1,4.0
194029,2019-09-30,10,130000000.0,87.22.XX.XX (HN),84b7e3eb3126b38a,2019-09-30 10:00:00,75028,219.164.XX.XX (HN),2019-09-30 10:00:00,1,0.0,1,0,166,1,1,4.0
405257,2019-12-05,9,100000000.0,231.238.XX.XX (HN),246c27a59f07dcd4,2019-12-05 09:00:00,1374587,41.201.XX.XX (HN),2019-12-05 09:00:00,1,0.0,1,0,25,1,1,4.0
146404,2019-06-07,8,50000000.0,158.79.XX.XX (HCM),4e5d139a90d365bd,2019-06-07 08:00:00,62718,120.149.XX.XX (HCM),2019-06-07 08:00:00,1,0.0,1,0,44,1,1,4.0
106031,2019-12-05,16,129500000.0,26.201.XX.XX (HN),1bbe8a73cf748f20,2019-12-05 16:00:00,606376,161.79.XX.XX (HN),2019-12-05 16:00:00,1,0.0,1,0,238,1,1,4.0
453109,2019-09-12,15,50000000.0,219.73.XX.XX (HN),6bfd5e2a83c52358,2019-09-12 15:00:00,952614,169.174.XX.XX (HN),2019-09-12 15:00:00,1,0.0,1,0,22,1,1,4.0
221977,2019-05-21,18,247500000.0,218.13.XX.XX (HN),5cdd93cd94f81b1f,2019-05-21 18:00:00,117821,105.208.XX.XX (HN),2019-05-21 18:00:00,1,0.0,1,0,23,1,1,4.0
146404,2019-06-21,9,66300000.0,51.55.XX.XX (HCM),4e5d139a90d365bd,2019-06-21 09:00:00,62769,38.33.XX.XX (HCM),2019-06-21 09:00:00,1,0.0,1,0,52,1,1,4.0
274585,2019-11-27,15,70000000.0,143.213.XX.XX (NA),7d92fe86ddb095af,2019-11-27 15:00:00,694281,67.29.XX.XX (NA),2019-11-27 15:00:00,1,0.0,1,0,31,1,1,4.0
146404,2019-06-27,17,90000000.0,65.193.XX.XX (HCM),4e5d139a90d365bd,2019-06-27 17:00:00,62792,202.7.XX.XX (HCM),2019-06-27 17:00:00,1,0.0,1,0,59,1,1,4.0
22132,2019-12-10,9,49000000.0,48.42.XX.XX (HN),64b7802e06fa2f70,2019-12-10 09:00:00,1029834,153.85.XX.XX (HN),2019-12-10 09:00:00,1,0.0,1,0,40,1,1,4.0
337812,2019-10-10,10,900000000.0,76.142.XX.XX (BD),a949dbb911375b45,2019-10-10 10:00:00,453197,179.206.XX.XX (BD),2019-10-10 10:00:00,1,0.0,1,0,31,1,1,4.0
288075,2019-09-27,8,40000000.0,51.33.XX.XX (CT),6fbb12e4dd981e62,2019-09-27 08:00:00,1058303,26.11.XX.XX (CT),2019-09-27 08:00:00,1,0.0,1,0,17,1,1,4.0
126436,2019-12-23,15,49000000.0,68.128.XX.XX (HN),0f00eb367ecdc5fd,2019-12-23 15:00:00,1276901,69.12.XX.XX (HN),2019-12-23 15:00:00,1,0.0,1,0,10,1,1,4.0
190167,2019-08-02,11,185716883.0,89.77.XX.XX (HN),fb95128a08fa6318,2019-08-02 11:00:00,892696,237.115.XX.XX (HN),2019-08-02 11:00:00,1,0.0,1,0,4,1,1,4.0
46308,2019-06-04,17,46750000.0,191.209.XX.XX (HCM),84b2c93325ff18b1,2019-06-04 17:00:00,759633,251.7.XX.XX (HCM),2019-06-04 17:00:00,1,0.0,1,0,4,1,1,4.0
146404,2019-07-04,13,50000000.0,160.49.XX.XX (HCM),4e5d139a90d365bd,2019-07-04 13:00:00,62773,56.17.XX.XX (HCM),2019-07-04 13:00:00,1,0.0,1,0,63,1,1,4.0
62461,2019-09-26,19,67390000.0,105.202.XX.XX (HCM),e0b101f34343be94,2019-09-26 19:00:00,905400,87.235.XX.XX (HCM),2019-09-26 19:00:00,1,0.0,1,0,509,1,1,4.0
194029,2019-10-08,10,50000000.0,8.2.XX.XX (HN),84b7e3eb3126b38a,2019-10-08 10:00:00,75208,216.76.XX.XX (HN),2019-10-08 10:00:00,1,0.0,1,0,177,1,1,4.0
62461,2019-09-26,22,55000000.0,119.10.XX.XX (HCM),e0b101f34343be94,2019-09-26 22:00:00,905402,148.36.XX.XX (HCM),2019-09-26 22:00:00,1,0.0,1,0,513,1,1,4.0
55611,2019-08-03,0,69549581.0,116.50.XX.XX (HCM),edef3fed64bcbaa5,2019-08-03 00:00:00,518031,240.45.XX.XX (HCM),2019-08-03 00:00:00,1,0.0,1,0,28,1,1,4.0
146404,2019-07-12,10,170000000.0,192.191.XX.XX (HCM),4e5d139a90d365bd,2019-07-12 10:00:00,62775,4.240.XX.XX (HP),2019-07-12 10:00:00,1,0.0,1,0,68,1,1,4.0
116603,2019-09-09,11,900000000.0,171.164.XX.XX (HN),d1e4d3f68c24f09b,2019-09-09 11:00:00,66682,7.179.XX.XX (HN),2019-09-09 11:00:00,1,0.0,1,0,319,1,1,4.0
62461,2019-09-27,21,103000000.0,213.130.XX.XX (HCM),e0b101f34343be94,2019-09-27 21:00:00,905029,211.136.XX.XX (HCM),2019-09-27 21:00:00,1,0.0,1,0,530,1,1,4.0
316519,2019-07-25,17,64000000.0,113.166.XX.XX (BD),37149e241d5e6fae,2019-07-25 17:00:00,119253,16.101.XX.XX (BD),2019-07-25 17:00:00,1,0.0,1,0,55,1,1,4.0
106031,2019-12-31,15,43000000.0,218.51.XX.XX (HN),1bbe8a73cf748f20,2019-12-31 15:00:00,606457,187.4.XX.XX (HN),2019-12-31 15:00:00,1,0.0,1,0,300,1,1,4.0
39319,2019-12-03,15,156000000.0,27.192.XX.XX (HN),bd5b28cbc0c88632,2019-12-03 15:00:00,1221020,87.119.XX.XX (HN),2019-12-03 15:00:00,1,0.0,1,0,20,1,1,4.0
470839,2019-04-01,9,40000000.0,253.16.XX.XX (HN),4630476544961d25,2019-04-01 09:00:00,9856,187.125.XX.XX (HN),2019-04-01 09:00:00,1,0.0,1,0,109,1,1,4.0
329194,2019-12-13,10,49000000.0,15.3.XX.XX (HCM),dedea11eea3aebab,2019-12-13 10:00:00,1310910,195.217.XX.XX (HCM),2019-12-13 10:00:00,1,0.0,1,0,6,1,1,4.0
464485,2019-10-08,15,42600000.0,152.158.XX.XX (CT),4e3217d65916a82a,2019-10-08 15:00:00,82964,62.115.XX.XX (CT),2019-10-08 15:00:00,1,0.0,1,0,189,1,1,4.0
445603,2019-06-19,11,90000000.0,57.188.XX.XX (TH),963e41dddd86abff,2019-06-19 11:00:00,243051,75.187.XX.XX (TH),2019-06-19 11:00:00,1,0.0,1,0,47,1,1,4.0
146404,2019-07-25,9,60000000.0,66.123.XX.XX (HCM),4e5d139a90d365bd,2019-07-25 09:00:00,62720,172.125.XX.XX (HCM),2019-07-25 09:00:00,1,0.0,1,0,78,1,1,4.0
